spend_1m_baby,spend_2m_baby,spend_3m_baby,spend_4m_baby,spend_5m_baby,spend_6m_baby,spend_1m_clothes,spend_2m_clothes,spend_3m_clothes,spend_4m_clothes,spend_5m_clothes,spend_6m_clothes,spend_1m_health,spend_2m_health,spend_3m_health,spend_4m_health,spend_5m_health,spend_6m_health,spend_1m_pet,spend_2m_pet,spend_3m_pet,spend_4m_pet,spend_5m_pet,spend_6m_pet,spend_1m_groceries,spend_2m_groceries,spend_3m_groceries,spend_4m_groceries,spend_5m_groceries,spend_6m_groceries,spend_1m_eletronic,spend_2m_eletronic,spend_3m_eletronic,spend_4m_eletronic,spend_5m_eletronic,spend_6m_eletronic,sales,discount,age,gender,cust_state,tenure,profit
5,0,0,5,10,0.0,25,75.0,0.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,40.0,25.0,5.0,15.0,0,0,0,0.0,0.0,0.0,1602.17,30.0,22,1.0,RJ,23,50.11
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1107.9,0.0,29,1.0,GO,24,55.4
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40.0,15.0,25.0,5.0,0,0,0,0.0,0.0,0.0,932.07,0.0,27,,MA,27,46.6
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1086.98,20.0,24,1.0,SP,19,34.35
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,45.0,20.0,0.0,115.0,0,0,0,0.0,0.0,0.0,1354.95,0.0,48,0.0,SC,20,67.75
5,10,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2151.87,50.0,41,1.0,MG,21,57.59
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,50.0,30.0,25.0,30.0,0,0,0,0.0,0.0,0.0,1499.69,20.0,31,1.0,PE,23,54.98
0,0,0,0,0,0.0,0,0.0,0.0,690.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,75,35,245.0,45.0,230.0,565.0,0,0,0,0.0,0.0,0.0,6400.66,230.0,25,1.0,ES,19,90.03
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,190,130.0,190.0,260.0,160.0,0,0,0,0.0,0.0,0.0,3811.07,130.0,20,0.0,AC,21,60.55
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,15.0,10.0,15.0,35.0,0,0,0,0.0,0.0,0.0,1086.57,0.0,34,1.0,SP,25,54.33
5,0,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0.0,40.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1309.37,20.0,29,1.0,RS,19,45.47
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,20.0,135.0,50.0,5.0,0,0,0,0.0,0.0,0.0,1666.9,30.0,35,0.0,PE,23,53.35
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,25.0,35.0,25.0,0.0,0,0,0,0.0,0.0,0.0,1854.2,40.0,33,0.0,BA,22,52.71
0,0,0,0,0,0.0,25,25.0,0.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5.0,5.0,20.0,35.0,0,0,0,0.0,0.0,0.0,2050.04,70.0,35,1.0,PA,19,32.5
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5.0,5.0,20.0,25.0,0,0,0,0.0,0.0,0.0,1366.07,30.0,31,0.0,MG,19,38.3
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,70,20.0,35.0,30.0,75.0,0,0,0,0.0,0.0,0.0,1768.64,20.0,39,0.0,DF,20,68.43
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5.0,5.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1284.4,10.0,27,,CE,23,54.22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,125,490,85.0,150.0,40.0,5.0,0,0,0,0.0,0.0,0.0,3672.29,120.0,26,0.0,ES,22,63.61
5,10,0,0,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.0,826.0,0.0,31,1.0,RJ,23,41.3
0,0,0,0,0,0.0,25,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,10.0,10.0,0,0,0,0.0,0.0,0.0,2193.88,80.0,32,0.0,CE,24,29.69
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,10.0,10.0,5.0,0,0,0,0.0,0.0,0.0,1090.41,10.0,32,0.0,MA,21,44.52
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,15.0,130.0,10.0,25.0,0,0,0,0.0,0.0,0.0,2021.2,50.0,27,0.0,SP,19,51.06
0,0,0,0,0,0.0,25,25.0,0.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.0,10.0,10.0,50.0,0,0,0,0.0,0.0,0.0,1491.85,20.0,28,,GO,22,54.59
0,0,0,0,0,0.0,25,25.0,0.0,0.0,75.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0.0,230.0,0.0,195.0,0,0,0,0.0,0.0,0.0,4749.49,180.0,35,,SP,26,57.47
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,995.42,0.0,31,1.0,RJ,17,49.77
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25.0,30.0,30.0,5.0,0,0,0,0.0,0.0,0.0,1320.84,10.0,40,1.0,PA,18,56.04
5,0,0,0,0,1100.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,75.0,120.0,15.0,110.0,0,0,0,0.0,0.0,0.0,4353.27,110.0,31,1.0,RJ,20,107.66
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,0.0,45.0,20.0,30.0,0,0,0,0.0,0.0,0.0,1500.35,40.0,25,0.0,CE,22,35.02
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,60,10.0,5.0,0.0,50.0,0,0,0,0.0,0.0,0.0,1134.5,10.0,32,0.0,PR,23,46.72
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,15.0,20.0,0.0,30.0,0,0,0,0.0,0.0,0.0,1164.67,0.0,41,,SP,21,58.23
0,0,0,0,0,0.0,25,0.0,0.0,0.0,150.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,15.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1392.57,10.0,31,1.0,PA,17,59.63
0,0,0,0,0,0.0,50,150.0,0.0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1484.92,0.0,39,0.0,MA,21,74.25
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,105,195,135.0,45.0,340.0,30.0,0,0,0,0.0,0.0,0.0,1985.92,10.0,26,1.0,SP,21,89.3
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,135.0,110.0,110.0,15.0,0,0,0,0.0,0.0,0.0,3381.83,110.0,37,1.0,RJ,21,59.09
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2504.4,100.0,34,0.0,RR,23,25.22
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1758.03,60.0,31,0.0,PE,22,27.9
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,35.0,0.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1622.04,30.0,37,1.0,AL,21,51.1
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,60.0,40.0,50.0,130.0,0,0,0,0.0,0.0,0.0,2415.68,80.0,27,0.0,SC,25,40.78
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0.0,5.0,0.0,20.0,0,0,0,0.0,0.0,0.0,1157.06,30.0,24,1.0,SP,25,27.85
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1138.65,20.0,26,1.0,RS,17,36.93
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,5.0,0.0,35.0,0,0,0,0.0,0.0,0.0,1197.13,10.0,25,1.0,SP,24,49.86
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,120.0,120.0,5.0,0.0,0,0,0,0.0,1200.0,0.0,4310.18,120.0,23,1.0,SP,17,95.51
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,15.0,0.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1186.05,20.0,30,0.0,TO,27,39.3
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,20,0.0,10.0,5.0,40.0,0,0,0,0.0,0.0,0.0,1239.8,30.0,24,0.0,MS,18,31.99
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.0,0.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1263.71,10.0,27,1.0,PB,27,53.19
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,15,5.0,10.0,0.0,40.0,0,0,0,0.0,0.0,0.0,2241.8,100.0,30,0.0,PE,19,12.09
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,35,30.0,0.0,45.0,5.0,0,0,0,0.0,0.0,0.0,1415.05,20.0,28,1.0,CE,21,50.75
0,0,0,0,0,0.0,25,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,20.0,10.0,35.0,5.0,0,0,0,0.0,0.0,0.0,1158.75,10.0,26,0.0,PR,25,47.94
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,40.0,15.0,15.0,60.0,0,0,0,0.0,0.0,0.0,2166.97,60.0,32,1.0,MS,24,48.35
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,35.0,35.0,15.0,45.0,0,0,0,0.0,0.0,0.0,1388.46,10.0,31,0.0,SP,21,59.42
0,0,0,0,0,0.0,25,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,75,65,25.0,50.0,5.0,110.0,0,0,0,0.0,0.0,0.0,1228.02,0.0,28,0.0,MG,21,61.4
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,15.0,20.0,5.0,35.0,0,0,0,0.0,0.0,0.0,2437.05,90.0,28,,BA,21,31.85
5,5,5,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1889.36,60.0,29,1.0,AL,20,34.47
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1461.79,40.0,29,0.0,SP,22,33.09
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,974.0,10.0,22,0.0,SP,18,38.7
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,20,20,20,40,0,40,40,60,30.0,55.0,45.0,60.0,0,0,0,0.0,0.0,0.0,2180.75,40.0,29,1.0,SP,20,69.04
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.0,15.0,0.0,10.0,0,0,0,0.0,0.0,0.0,1696.95,50.0,23,1.0,BA,27,34.85
0,0,0,0,0,0.0,25,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,85,90,290.0,75.0,15.0,15.0,0,0,0,0.0,0.0,0.0,1795.3,10.0,29,0.0,PA,18,79.76
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1034.99,0.0,31,1.0,PA,23,51.75
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,2689.94,100.0,34,1.0,SP,19,34.5
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,10.0,0.0,0,0,0,0.0,0.0,0.0,1332.15,30.0,32,1.0,MT,20,36.61
0,0,0,0,0,0.0,25,25.0,100.0,50.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,5.0,40.0,0.0,65.0,0,0,0,0.0,0.0,0.0,2425.33,70.0,24,1.0,MG,26,51.27
0,0,0,0,0,0.0,50,50.0,0.0,25.0,0.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,20.0,0.0,15.0,0.0,0,0,0,0.0,0.0,0.0,1292.8,10.0,22,0.0,SC,21,54.64
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1800.53,40.0,35,1.0,ES,19,50.03
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1346.33,20.0,35,0.0,RJ,20,47.32
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,35.0,40.0,45.0,70.0,0,0,0,0.0,0.0,0.0,1538.47,20.0,33,1.0,SC,19,56.92
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,165,10.0,90.0,20.0,10.0,0,0,0,0.0,0.0,0.0,1306.01,0.0,30,0.0,ES,24,65.3
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,10.0,35.0,15.0,0.0,0,0,0,0.0,0.0,0.0,1013.32,10.0,22,1.0,GO,23,40.67
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0.0,10.0,20.0,45.0,0,0,0,0.0,0.0,0.0,887.05,0.0,34,,RS,20,44.35
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5.0,5.0,30.0,0.0,0,0,0,0.0,0.0,0.0,918.18,10.0,27,1.0,SP,19,35.91
0,0,0,0,0,0.0,25,50.0,25.0,25.0,0.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,90,15,45.0,55.0,75.0,60.0,0,0,0,0.0,0.0,0.0,2656.92,60.0,34,0.0,SP,31,72.85
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10.0,10.0,55.0,50.0,0,0,0,0.0,0.0,0.0,1769.19,40.0,33,1.0,MG,24,48.46
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,15.0,0.0,0,0,0,0.0,0.0,0.0,1620.05,50.0,29,0.0,PE,26,31.0
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,35.0,125.0,20.0,0.0,0,0,0,0.0,0.0,0.0,1052.91,0.0,25,0.0,CE,25,52.65
5,5,0,0,0,15.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0.0,10.0,15.0,20.0,0,0,0,0.0,0.0,0.0,1915.65,50.0,38,1.0,PB,22,45.78
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,50.0,190.0,10.0,170.0,0,0,0,0.0,0.0,0.0,2211.26,30.0,42,0.0,MT,23,80.56
5,5,0,0,0,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,0.0,0.0,10.0,25.0,0,0,0,0.0,0.0,0.0,1335.75,10.0,33,,MG,20,56.79
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,886.59,0.0,30,0.0,SP,24,44.33
10,5,0,45,10,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1098.12,10.0,29,1.0,SP,18,44.91
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0.0,0.0,15.0,0.0,0,0,0,0.0,0.0,0.0,2543.03,90.0,36,0.0,RS,21,37.15
0,0,0,0,0,0.0,0,0.0,600.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,200.0,215.0,205.0,0.0,0,0,0,0.0,0.0,0.0,5036.28,200.0,28,1.0,CE,21,51.81
5,5,20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,90,10,155.0,375.0,150.0,330.0,0,0,0,0.0,0.0,0.0,4066.74,120.0,25,,MS,21,83.34
0,0,0,0,0,0.0,25,0.0,0.0,25.0,0.0,0.0,0,0,0,0,0,0,20,20,0,0,0,0,10,0,0.0,15.0,0.0,5.0,0,0,0,0.0,0.0,0.0,1212.19,20.0,26,1.0,SP,21,40.61
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10.0,0.0,10.0,5.0,0,0,0,0.0,0.0,0.0,1671.82,70.0,20,,PR,22,13.59
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1330.44,30.0,32,0.0,RJ,22,36.52
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,10.0,45.0,5.0,40.0,0,0,0,0.0,0.0,0.0,2313.26,80.0,30,1.0,AL,20,35.66
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,60.0,80.0,20.0,0.0,0,0,0,0.0,0.0,0.0,1819.92,30.0,36,1.0,PE,26,61.0
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,5.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1775.76,40.0,35,0.0,RS,22,48.79
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,95,5.0,75.0,20.0,15.0,0,0,0,0.0,0.0,0.0,2370.54,70.0,31,0.0,BA,18,48.53
0,0,0,0,0,0.0,25,0.0,50.0,25.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,200,115.0,15.0,95.0,60.0,0,0,0,0.0,0.0,0.0,1751.67,0.0,37,0.0,CE,25,87.58
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1759.06,30.0,43,1.0,MG,20,57.95
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35.0,0.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1446.18,20.0,32,,SP,18,52.31
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,5.0,25.0,5.0,25.0,0,0,0,0.0,0.0,0.0,1618.64,40.0,29,1.0,MA,21,40.93
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,450.0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,160.0,150.0,25.0,155.0,0,0,0,0.0,0.0,0.0,3905.25,150.0,31,1.0,AP,18,45.26
0,0,0,0,0,0.0,25,0.0,25.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,25,0.0,15.0,90.0,50.0,0,0,0,0.0,0.0,0.0,1457.76,20.0,20,1.0,SP,20,52.89
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.0,10.0,5.0,5.0,0,0,0,0.0,0.0,0.0,1266.2,20.0,24,0.0,SP,20,43.31
0,0,0,0,0,0.0,25,0.0,0.0,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,5.0,0.0,10.0,135.0,0,0,0,0.0,0.0,0.0,2321.72,70.0,41,0.0,PE,18,46.09
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1490.66,50.0,26,0.0,SP,22,24.53
0,0,0,0,0,0.0,25,75.0,0.0,0.0,75.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,85,5.0,10.0,0.0,20.0,0,0,0,0.0,0.0,0.0,1321.46,20.0,28,0.0,ES,19,46.07
5,0,5,10,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,40,0.0,0.0,80.0,25.0,0,0,0,0.0,0.0,0.0,1949.01,50.0,38,0.0,MT,19,47.45
5,10,0,0,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,5.0,20.0,5.0,10.0,0,0,0,0.0,0.0,0.0,1547.86,20.0,38,1.0,AP,23,57.39
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,928.96,0.0,37,0.0,RJ,19,46.45
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,10.0,0.0,5.0,45.0,0,0,0,0.0,0.0,0.0,1399.15,20.0,34,1.0,SP,22,49.96
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,60,25,20.0,95.0,90.0,80.0,0,0,0,0.0,0.0,0.0,1716.06,20.0,32,1.0,RJ,21,65.8
5,0,0,0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,70,25,75.0,275.0,5.0,35.0,0,0,0,0.0,0.0,0.0,1674.2,10.0,38,0.0,BA,24,73.71
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,130.0,0.0,135.0,135.0,0,0,0,0.0,0.0,0.0,3477.24,130.0,37,0.0,RS,24,43.86
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1523.1,50.0,25,0.0,RS,20,26.16
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1731.6,40.0,40,0.0,DF,24,46.58
5,0,5,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,5.0,5.0,20.0,0.0,0,0,0,0.0,0.0,0.0,1917.9,60.0,27,0.0,SP,27,35.9
5,0,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1475.29,30.0,33,,SP,20,43.76
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1904.55,60.0,33,1.0,PA,22,35.23
0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,15,165.0,150.0,30.0,130.0,0,0,0,0.0,0.0,0.0,3363.58,130.0,28,0.0,MG,22,38.18
